5830.827386	278	212.67
5832.370428	327	212.47
5834.264304	387	212.27
5840.640000	591	211.87
5843.804948	692	211.84
5845.919546	761	211.89
5852.680944	980	212.42
5853.474514	1006	212.52
5854.120429	1027	212.60
5860.310810	1231	213.69
5863.719119	1344	214.49
5869.851186	1549	216.32
5871.182407	1593	216.78
5882.624429	1983	221.78
5885.701097	2089	223.44
5888.584100	2188	225.11

