5882.624429	24	189.76
5885.701097	120	189.27
5888.584100	209	188.90
5891.450790	299	188.60
5895.924028	439	188.30
5899.844054	563	188.19
5905.570764	745	188.31
5912.085300	955	188.85
5918.945499	1177	189.88
5926.231866	1416	191.54
5929.933924	1539	192.61
5937.663235	1798	195.35
5944.647267	2033	198.41
