5650.705120	41	284.92
5657.925206	275	283.67
5663.041672	442	283.18
5664.620855	494	283.10
5665.179556	512	283.08
5665.628288	527	283.07
5667.127984	576	283.04
5673.836093	799	283.28
5677.052542	907	283.62
5685.192577	1181	285.10
5698.294609	1631	289.51
5702.651464	1783	291.55
5707.103137	1940	293.96
