5386.610713	102	409.20
5392.572787	305	408.82
5394.761204	380	408.79
5397.516616	475	408.85
5402.605048	651	409.20
5407.343610	816	409.84
5407.653006	827	409.89
5410.768418	937	410.49
5417.485800	1175	412.24
5424.007403	1409	414.56
5425.677824	1469	415.25
5426.406673	1496	415.57
5431.111593	1667	417.80
5434.151676	1778	419.42
5440.601143	2017	423.35


