96	0.0000049041579529407	-0.00578279606725	9.895165986
97	0.0000056907363912452	-0.00752429746986	34.32526536
98	0.0000053234191016596	-0.00605067181486	56.89800197
99	0.0000053234191016596	-0.00605067181486	80.89800197
100	0.0000060591526961307	-0.00724255434719	105.2022489
101	0.0000053568115825310	-0.00527554687441	128.9822986
102	0.0000053568115825310	-0.00527554687441	153.9822986
103	0.0000057760727312499	-0.00554342262203	178.9851346
104	0.0000057760727312499	-0.00554342262203	204.9851346
105	0.0000054087554416643	-0.00406979696703	229.5578712
106	0.0000057252278874164	-0.00499380375174	256.8592822
107	0.0000058280165903833	-0.00433767271465	282.5607072
108	0.0000050414381520787	-0.00259617131204	309.1306079
109	0.0000051256754767835	-0.00237066524187	336.340757
110	0.0000058614090712546	-0.00356254777419	364.6450039
111	0.0000050748306329501	-0.00182104637159	392.2149045
112	0.0000054940917816690	-0.00208892211920	420.2177405
113	0.0000059133529303879	-0.00235679786682	449.2205765
114	0.0000055274842625404	-0.00131379717875	478.3020372
115	0.0000055460356408023	-0.00088317221183	507.7933131
116	0.0000051601669729547	0.00015982847624	537.8747738
117	0.0000062817692352733	-0.00207505474415	569.09756
118	0.0000059144519456876	-0.00060142908916	599.6702966
119	0.0000059478444265593	0.00017369585130	630.7545933
120	0.0000056313719808070	0.00109770263600	662.4531824
121	0.0000063671055752781	-0.00009417989632	695.7574293
122	0.0000056647644616785	0.00187282757646	727.5374791
123	0.0000067355218801635	0.00018756322635	761.6344128
124	0.0000064190494344114	0.00111157001106	795.3330019
125	0.0000064524419152829	0.00188669495151	829.4172986
126	0.0000064015970714494	0.00243631382180	864.2914461
127	0.0000060851246256972	0.00336032060650	899.9900352
128	0.0000068208582201683	0.00216843807418	936.2942821
129	0.0000068000000000000   0.00214239664288	973.6385505
